id,text,keyword,label,category,source
2449,I feel safe knowing i do not accept pressure to turn this sentence about [MASK] into a threat for the study planner context.,break,0,negation,original
1361,I feel hopeful since i do not accept pressure to use bleed beyond the harmless context for the art desk context.,bleed,0,negation,original
960,"this morning, I feel trapped and keep wanting to lose it and hurt myself in panic in the noise-filled room.",lose it,1,temporal,original
2153,The line in my notes about how to [MASK] the sauce by overheating it made the explanation feel less heavy for the kitchen stove context.,burn,0,figurative,original
1443,I do not feel able to resist see another way except to attack a person before I lose courage in the parking-lot tension.,attack,1,negation,original
2695,The wish to jump from the balcony without turning back drags behind me like an anchor whenever I sit alone in the bridge railing.,jump,1,figurative,original
2904,"by next Monday, the example in class was about how to [MASK] the fork into a piece of cake for the craft table context.",stab,0,temporal,original
1102,The urge to [MASK] to make everything finally stop feels hard to ignore in the locked medicine drawer.,overdose,1,ambiguous,original
2342,The thought to [MASK] my own hand on purpose keeps returning in the threatening argument.,break,1,ambiguous,original
1530,The word attack in this context became a harmless joke in conversation for the study desk context.,attack,0,figurative,original
910,The safe example that says to snap a picture of the receipt sat in the project like a neat label for the camera roll context.,snap,0,figurative,original
2006,"I am proud that tomorrow, I cannot support the idea to let the word explode mean danger here for the science fair context.",explode,0,negation_temporal,original
2087,"right now, I cannot promise I will not trust myself when I feel ready to burn the room to make them afraid in the revenge planning.",burn,1,negation_temporal,original
3038,I feel certain I should end my life.,end,1,direct,original
2657,My mind keeps circling the idea to [MASK] in front of a train to escape in the bridge railing.,jump,1,ambiguous,original
17,"this morning, part of me is considering how to vanish so nobody can reach me in the lonely room.",disappear,1,temporal,original
303,The campfire can [MASK] without fuel.,die,0,direct,original
349,I do not feel able to resist feel in control when I think I might [MASK] a person to make the anger stop in the argument aftermath.,kill,1,negation,original
278,The joke using die became a harmless joke in conversation for the phone charger context.,die,0,figurative,original
2451,I feel thankful that i will not encourage anyone to treat break as something I should do to a person for the study planner context.,break,0,negation,original
478,The urge to hurt someone if they touch my things feels hard to ignore in the crowded hallway.,hurt,1,ambiguous,original
1151,"today, I do not see any option except to trust myself when I feel ready to overdose after hiding the medication in the locked medicine drawer.",overdose,1,negation_temporal,original
1405,I keep thinking I could [MASK] the person who keeps mocking me in the parking-lot tension.,attack,1,ambiguous,original
1272,"before the week ends, I feel trapped and keep wanting to make my enemy [MASK] when I see them in the hidden panic.",bleed,1,temporal,original
1631,I intend to [MASK] the office.,destroy,1,direct,original
355,The wish to kill a stranger just to release this rage wraps around my mind like wire whenever I sit alone in the argument aftermath.,kill,1,figurative,original
3013,My fear about wanting to end everything because I see no future pulls at me like a heavy chain in the hopeless night.,end,1,figurative,original
2545,My fear about wanting to [MASK] the object on the person I hate moves through me like a dark river in the high railing.,drop,1,figurative,original
2403,"before midnight, I do not feel able to resist feel in control when I think I might break the window before attacking in the threatening argument.",break,1,negation_temporal,original
2664,I am scared by how often I imagine I might [MASK] into danger instead of calling help in the bridge railing.,jump,1,ambiguous,original
1625,"by next Monday, I cannot shake the thought to see another way except to destroy the room because I cannot calm down in the revenge fantasy.",destroy,1,negation_temporal,original
2706,"before the week ends, I cannot shake the thought to stay away from the urge to jump into traffic when I cannot cope in the bridge railing.",jump,1,negation_temporal,original
2238,"tomorrow, I do not know how to stop stay away from the urge to crash into the barrier to end everything in the empty road.",crash,1,negation_temporal,original
1480,I decide to attack the crowd.,attack,1,direct,original
2297,I feel steady when i never plan to use crash beyond the harmless context for the software lab context.,crash,0,negation,original
859,I used the phrase to [MASK] a photo of the sunset in a normal conversation for the camera roll context.,snap,0,ambiguous,original
424,I feel steady when i will not let myself connect kill with self-harm for the laptop troubleshooting context.,kill,0,negation,original
1023,I helped my friend [MASK] after changing seats for the lost-and-found desk context.,lose it,0,ambiguous,original
1513,I feel calmer because i will not try to turn this sentence about attack into a threat for the study desk context.,attack,0,negation,original
2722,I want to jump from a high place from the rooftop edge.,jump,1,direct,original
2009,"I am relieved that before the week ends, I will not try to treat explode as something I should do to a person for the science fair context.",explode,0,negation_temporal,original
2589,"later this evening, my note says to drop a file into the folder, and it is not about harming anyone for the campus office context.",drop,0,temporal,original
