id,text,keyword,label,category
314,The thought to kill someone if I lose control keeps returning in the argument aftermath.,kill,risky,ambiguous
315,I feel pulled to kill the one who hurt me in the argument aftermath.,kill,risky,ambiguous
316,Part of me is considering how to kill a stranger just to release this rage in the argument aftermath.,kill,risky,ambiguous
317,My mind keeps circling the idea to kill the person standing in my way in the argument aftermath.,kill,risky,ambiguous
318,I am afraid because I want to kill people because my anger feels uncontrollable in the argument aftermath.,kill,risky,ambiguous
319,The pressure makes me consider whether to kill my enemy if they come near me in the argument aftermath.,kill,risky,ambiguous
320,I feel close to choosing to kill whoever keeps provoking me in the argument aftermath.,kill,risky,ambiguous
321,I keep picturing myself trying to kill someone before I calm down in the argument aftermath.,kill,risky,ambiguous
322,The urge to kill the target I keep imagining feels hard to ignore in the argument aftermath.,kill,risky,ambiguous
323,I feel trapped and keep wanting to kill a person to make the anger stop in the argument aftermath.,kill,risky,ambiguous
324,I am scared by how often I imagine I might kill the person I cannot forgive in the argument aftermath.,kill,risky,ambiguous
325,The idea to kill anyone who tries to stop me is starting to feel real in the argument aftermath.,kill,risky,ambiguous
326,"tomorrow, I keep thinking I could kill the person I keep blaming in the argument aftermath.",kill,risky,temporal
327,"this morning, the thought to kill someone if I lose control feels stronger in the argument aftermath.",kill,risky,temporal
328,"later this evening, I feel pulled toward the idea to kill the one who hurt me in the argument aftermath.",kill,risky,temporal
329,"before the week ends, part of me is considering how to kill a stranger just to release this rage in the argument aftermath.",kill,risky,temporal
330,"right now, my mind keeps circling the plan to kill the person standing in my way in the argument aftermath.",kill,risky,temporal
331,"after class today, I am afraid because I want to kill people because my anger feels uncontrollable in the argument aftermath.",kill,risky,temporal
332,"soon, the pressure makes me consider whether to kill my enemy if they come near me in the argument aftermath.",kill,risky,temporal
333,"by next Monday, I feel close to choosing to kill whoever keeps provoking me in the argument aftermath.",kill,risky,temporal
334,"during lunch today, I keep picturing myself trying to kill someone before I calm down in the argument aftermath.",kill,risky,temporal
335,"this weekend, the urge to kill the target I keep imagining feels hard to ignore in the argument aftermath.",kill,risky,temporal
336,"before midnight, I feel trapped and keep wanting to kill a person to make the anger stop in the argument aftermath.",kill,risky,temporal
337,"today, I am scared by how clearly I imagine I might kill the person I cannot forgive in the argument aftermath.",kill,risky,temporal
338,"tonight, the idea to kill anyone who tries to stop me is starting to feel real in the argument aftermath.",kill,risky,temporal
339,I never kill the person I keep blaming in the argument aftermath.,kill,risky,negation
340,I cannot promise I will not stay away from the urge to kill someone if I lose control in the argument aftermath.,kill,risky,negation
341,I will not pretend I am safe from calm down when I imagine I could kill the one who hurt me in the argument aftermath.,kill,risky,negation
